id,mu_c,mu_a.x,sd_c.x,sd_a.x,threshold.x,c.x,a.x,n_learning.x,prolific_id,study_id.x,session_id.x,name,units.x,interval.x,valence.x,cause,confidence,justification,vibes,age,gender,attention_check,comments,rt_judgment,rt_confidence,block,trial,rt,n_incorrect,mu_a.y,sd_c.y,sd_a.y,threshold.y,c.y,a.y,n_learning.y,study_id.y,session_id.y,vignette,units.y,interval.y,valence.y,normality,structure
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,1,4,4670,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,1,5,2712,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,1,6,2990,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,1,7,2880,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,1,8,2481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,1,9,2815,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,1,10,3759,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,2,11,41214,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,2,12,10539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,2,13,7518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,2,14,22379,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,2,15,16016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,2,16,5664,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,2,17,25847,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,2,18,6480,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,2,19,11003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,2,20,75686,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,3,21,4229,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,3,22,24128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,3,23,9088,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,3,24,9268,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,3,25,9455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,3,26,11046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,3,27,8763,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,3,28,11001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,3,29,11823,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,3,30,11629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,4,31,9670,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,4,32,3630,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,4,33,6421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,4,34,5162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,4,35,5360,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,4,36,5079,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,4,37,6223,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,4,38,3571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,4,39,3284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39n1v0hhj1xw047pbubhuq6t5l230xpw,25,75,25,25,83,84,84,10,6942c77239e90838961d49cc,6945af5c25ee29016567edf9,69702cff154e3e7538a0fd56,sewage,gallon,day,negative,1,1,,,19,,,,,,4,40,6012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jrwd4cx8h4w648pk7tnm5agt2p6ydxuw,25,75,25,25,167,84,84,10,694cd25fd1b02d5494eef66c,6945af5c25ee29016567edf9,697032283818220c6939f096,savings,dollar,month,positive,0.52151017698102,0.990406850287337,,,36,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jws0qfzx2nggy3t03379n3m5ysy5a7n3,25,75,25,25,83,84,84,10,664bafb2d71301161344e551,6945af5c25ee29016567edf9,69703ce6ebd227c58fc7266d,funding,student,year,positive,1,0.530285162950257,,,40,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ft33q40nv18wgkqwt6e8szrxyc26akdg,25,75,25,25,167,84,84,10,695c022040d4a8ab30a2a1f4,6945af5c25ee29016567edf9,69702e021aab2d8a49a9ab7c,funding,student,year,positive,1,1,,,39,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
komf7h3m71790jtcnz2r8b82hzonvwfj,25,75,25,25,167,84,84,10,5e21d163930e1901d885ded5,6945af5c25ee29016567edf9,6971a1672a56da263cb77966,funding,student,year,positive,1,1,,,68,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c2kf06tbx7l26qtcp8kah9px6dfmmu2,75,75,25,25,167,84,84,10,5e76d2652d882b2481d65066,6945af5c25ee29016567edf9,6970299ed394a46c8d151235,funding,student,year,positive,0.790677758747247,0.0155370687545877,,,26,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
qw7434qo3cpdu20mgguwlo8j6wlp93s7,75,75,25,25,167,84,84,10,66e9bdb86f599f239c1ea24e,6945af5c25ee29016567edf9,697020a0b9624b63432c8af0,savings,dollar,month,positive,0.818820706205005,0.805107987658553,,,65,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
u1bdzu8zl1dhlpkvtp0bs5rvp6s06lqn,75,75,25,25,83,84,84,10,5e570a6e3838f80c9a59d158,6945af5c25ee29016567edf9,69703a03857be49d918cf83f,savings,dollar,month,positive,0.990915323962976,1,,,30,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9n6cnscgajtrag6fux2eglk7a1q39o56,75,75,25,25,167,84,84,10,696401718985eea319ae3a68,6945af5c25ee29016567edf9,6970e868da8a718c8342166b,sales,ream,day,positive,1,1,,,65,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0dzc9qxr0c470vofqzqpnk08r2smq8w2,25,75,25,25,167,84,84,10,64947980de05e8ce37b3bc98,6945af5c25ee29016567edf9,697021580d51c307aa59d961,trucking,ton,day,negative,0.908639012684265,0.811278711004457,,,55,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,1,1,26145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,1,2,2343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,1,3,2583,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,1,4,2271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,1,5,1527,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,1,6,1695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,1,7,1543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,1,8,1415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,1,9,1551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,1,10,5119,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,2,11,4063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,2,12,2175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,2,13,1470,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,2,14,1799,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,2,15,3111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,2,16,1519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,2,17,1903,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,2,18,6432,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,2,19,2152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,2,20,2102,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,3,21,3167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,3,22,1135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,3,23,1215,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,3,24,1231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,3,25,1895,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,3,26,1439,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,3,27,1184,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,3,28,8952,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,3,29,3296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,3,30,2719,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,4,31,3199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,4,32,1207,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,4,33,1680,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
046jsw7j0wae933oyl3t4llhwlrfouxl,75,75,25,25,83,84,84,10,5916bba1c40353000150c46c,6945af5c25ee29016567edf9,69701d4eed89a425853555bb,sewage,gallon,day,negative,1,0.893805309734513,,,55,,,,,,4,34,1519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
