id,mu_c,mu_a,sd_c,sd_a,threshold,c,a,n_learning,vignette,units,interval,valence,cause,confidence,justification,vibes_c,vibes_a,age,gender,attention_check,comments,rt_judgment,rt_confidence
ay4whggld581kco4jfa318j7gms852yt,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.521940349674323,0.91001028453891,"They both saved an equal amount, and TOGETHER they saved enough. Just Luke alone didn't save that total.",0.895611930065135,0.0125128556736373,45,Female,Yes.,"No, thank you.",23647,4935
ag83rcqd3kqu8tbtfzrp38sft5uf48mc,75,75,25,25,83,84,84,10,savings,dollar,month,positive,0.515437392795883,0.903945111492281,"Even if Luke didn't deposit over 80, they both still would qualify for the bonus, with the other still depositing the qualified amount.",0.354202401372213,0.0454545454545455,32,Male,Yes.,NA,91585,6448
4o6rkgasra39pj4v513s1pkrv55eo5b7,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.660479725870931,0.789548829240434,"Both parties are at fault. But you asked if that company was at fault and yes, they are partially the cause for it.",0.794688749286122,0.0511136493432324,33,Female,Yes.,NA,17147,8888
oa0ugbr822kv121s3tx0s9szajm5hxee,25,75,25,25,83,84,84,10,trucking,ton,day,negative,1,1,Because he can only take over 83 tons maximum. So the fact they ordered 84 tons means he would have to take two trips no matter what the other company ordered.,0.949091532396298,0,41,Male,Yes.,NO,29120,10785
l6s00xcessukxxpj60u43xovg54y6gc0,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.508576329331046,1,"both the steel and lumber portions of the company are equally responsible for polluting the river. they both generated the same amount of sewage, assuming the other would produce less",0.240994854202401,0.271869639794168,32,Male,Yes.,NA,32685,4805
n2rj0o31m0p7y8020day3aheg739j8t4,25,75,25,25,83,84,84,10,sales,ream,day,positive,0.574614065180103,0.789879931389365,because mike was always selling more than her,0.876500857632933,0.296740994854202,62,Female,Yes.,NA,14868,4471
4jbfkj0xj53rjjoymvq30q6b0n7vmvpq,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.532590051457976,0.549742710120069,"Because it was equal, they both had 84",0.5,0.501715265866209,52,Male,Yes.,NA,10171,4766
vvzv6tr3kzp1dt89vs67opa063uwf5k6,25,75,25,25,83,84,84,10,electricity,megawatt,day,negative,0.257289879931389,0.638078902229846,It seemed to me that Franklin often exceeded a 100 or more,0.870497427101201,0.947684391080618,58,Female,Yes.,interesting survey and results,13697,5487
4kfaou1ulenvn1alrt55d54pamjb4wak,25,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.572041166380789,0.196397941680961,They played a part but they weren't soely responsible.,0.890222984562607,0.159519725557461,31,Male,Yes.,NA,11675,2688
16y8ho1w7d265c1gjue9xqg7v9u6m4v2,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0,1,He would take 1 trip if the brick count is maximum 83. 84 is already too much and requires 2 trips.,0,0,20,Male,Yes.,no,10555,5013
abn0pxy602ynrsyhdlnsl9zmzfqamgm9,25,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.539451114922813,0.267581475128645,"Chester generally uses much less electricity than Franklin, while Franklin generally uses over their ""half"" of 83.5. But Franklin doesn't always go over. And Chester sometimes uses more than Franklin. It is neither town's 'fault"".",0.795025728987993,0.0265866209262436,69,Female,Yes.,"It was funny.... at first I started trying to estimate by looking at the graph. Then I realized the information was listed above the graph. Duh. 
I just guessed on the first block but after that, I kept up with the figures.",39687,17591
d0akdzosumtw8ew4kdx27kn3701cquf6,75,75,25,25,83,84,84,10,electricity,megawatt,day,negative,1,1,Because anything over 83 causes the use of non-renewable power regardless of who uses it.,0,0,57,Male,Yes.,No,27502,4629
xhu4w6wksgxr0hhq1rmpkcmvmpso11g1,25,75,25,25,167,84,84,10,funding,student,year,positive,0.560054968589378,0.896041547687036,Both schools were equally responsible.,0.771737578526556,0.318086093660765,55,Male,Yes.,NA,32305,11213
7ro3j7k8n3l9wowwdchdqk4ws52f6m2j,75,75,25,25,167,84,84,10,funding,student,year,positive,0.534107142857143,0.526026785714286,"Both schools sent an equal number, so they were each about 50% responsible for the funding.",0.324933035714286,0.341584821428571,58,Female,Yes.,NA,21661,8702
vnugbs2rbgejaeybtlw6ppz3nddoma5q,75,75,25,25,83,84,84,10,electricity,megawatt,day,negative,1,1,"They both used more than allotted for both so yes, Chester caused the grid to use non renewal energy.  As did Franklin.",0.228746783876501,0,49,Female,Yes.,Seems like they need to double up the amount of renewal energy.,21634,5773
raonxms2atzreqkqv58v9dg42u42w29a,75,75,25,25,83,84,84,10,funding,student,year,positive,0.586126743332518,0.727061414240274,"State legislatures, which typically decide college and university funding, like to see evidence of success before they increase their funding commitments -- so an uptick in the number of students would certainly convince them to boost their appropriation, it seems to me.",0.608147785661855,0.613530707120137,61,Male,Yes.,"I based my extended comments on my own coverage -- as a journalist -- of our local community college, which has been explained to me along the same lines that I just presented here (i.e., the more evidence of ""skin in the game,"" the more favorable consideration you'll get, in terms of funding). Good luck with your project!",10055,10391
rl5hdjsecpkewerlv49x9tvjmdno77xo,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.0145797598627787,0.853344768439108,It was not the other companies fault. They were just conducting their business,0.698970840480275,0.289022298456261,63,Female,Yes.,Thank you!,38066,7615
38uxoe6765twp11e8h47j91rhfe1ukou,75,75,25,25,83,84,84,10,savings,dollar,month,positive,0.470840480274443,0.322469982847341,He was part of the cause.,0.0111492281303602,0.0780445969125214,53,Female,Yes.,NA,32623,6255
87kus3l7upgvmsbrwdmxhhpagawfsntt,25,75,25,25,167,84,84,10,funding,student,year,positive,0.514579759862779,0.517594875643225,Both schools sent an equal number of students,0.772365458833619,0.46652551457976,25,Male,Yes.,NA,12045,2987
1k3ooqmc0utwgfe1zfepuym2j2qjyrrv,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.0111492281303602,0.987993138936535,"I didn't know which put their order in first, and I don't imagine one knows the tons of the of the other's order.",0.803602058319039,0.204974271012007,61,Male,Yes.,Nothing,53248,18165
z0z0lw3xhb0td1n8lpglxu6ftehgjgnm,25,75,25,25,83,84,84,10,savings,dollar,month,positive,0,1,"If Luke had deposited zero, they still would have gotten the bonus because of the other deposit.",0.764150943396227,0.47770154373928,55,Male,Yes.,NA,24062,10984
04j6oendona6p7j6ptv9aq3568zvowd9,75,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.515083990401097,0.527425437092904,"I would find them both equally responsible, so i would place them as individuals in the middle.",0.349845731916352,0.581590675351388,27,Female,Yes.,no,39075,16111
erpuw90ppjlag18c15qoxd60eczz5d68,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.48808707576277,0.486265855330819,"Because they both sent the extra amount so should both be blamed for it, not just one of the companies.",0.498114501199863,0.489436921494686,71,Female,Yes.,No,118488,12795
z795bcpz30ywuegs9vo9fubjk89c6xrn,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.801029159519726,0.799313893653516,"it was over the 83 limit, so even without the other it polluted the river",0.0917667238421955,0.122641509433962,63,Male,Yes.,no,19661,6524
jwh6ynkwosg69kv03sog4et9fqkun0z1,75,75,25,25,83,84,84,10,trucking,ton,day,negative,1,1,I responded this way because it was more than the 83 ton capacity of the bridge which automatically means a second trip.,0.0866209262435678,0.325042881646655,51,Male,Yes.,no other comments,23645,7305
vzox247mklp6hlt1e2xzoz3vvdqe2xu1,75,75,25,25,83,84,84,10,funding,student,year,positive,1,0.890062821245003,both schools sent more than 83. i chose north expecting to be able to choose south in another question. both schools were responsible.,0.0476870359794403,0.0579668760708167,65,Male,Yes.,NA,34151,17692
e2edceov3c8dx4jfxw87hvrvah5pfj3f,25,75,25,25,83,84,84,10,trucking,ton,day,negative,1,1,Enough were ordered to make Ned need to make 2 trips.,0.486972917380871,0,27,Male,Yes.,N/A,8136,6163
hb69a9xd08s477l8panzqp70clpqoam3,75,75,25,25,167,84,84,10,funding,student,year,positive,1,1,168 total is more than 167,0.403325334247515,0.403325334247515,64,Male,Yes.,NA,20623,10935
10zmsq5uhve9c5ogj1haq15mac4esf1o,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.771869639794168,0.602058319039451,They ordered more than usual.,0.73327615780446,0.148370497427101,38,Female,Yes.,NA,19029,5735
x3h81oqujm3b8syjqut60zpp0ut6oxvp,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.647512864493997,0.648370497427101,"Huxley Steel contributed to the river pollution because its 84 gallons exceeded the facility’s 83-gallon capacity, but Huxley Lumber’s sewage also added, so both plants partially caused the pollution.",0.0643224699828473,0.0728987993138937,23,Male,Yes.,The study was engaging and very interesting.,21720,6276
3lnv9tzjxmebsmxwsnvkqtbjyat2ehxe,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.938806993486459,0.966232430579362,Susan surpassed the profitability goal and thus brought in more revenue.,0.0714775454233802,0.0659924580047995,42,Male,Yes.,None,14375,5947
h5d4rlaudja4dxmlz7rqf1cqwe6a32wh,25,75,25,25,83,84,84,10,sales,ream,day,positive,0,1,The company would have made a profit based on what Mike sold.,0.99571673329526,0.0179897201599086,61,Male,Yes.,None,27444,12496
apxj0gv1lwur3bqoym56583r19jy1mwu,75,75,25,25,83,84,84,10,savings,dollar,month,positive,1,1,Because 84 dollars is over the threshold needed for the bonus.,0,0,36,Male,Yes.,Not at this time.,60773,4660
zwvk2l594z0y491zgpajn1b5xp0yh6hj,75,75,25,25,83,84,84,10,funding,student,year,positive,1,0.896916047972587,"Because even if South sent zero, both would still receive the funding.",0.0796687607081668,0.0842375785265563,70,Female,Yes.,"No, thank you",25079,6188
3flbk8xr1tuhgbxl4bd3nrahss4s387w,75,75,25,25,83,84,84,10,savings,dollar,month,positive,1,1,I responded this way because the $84 that Luke deposited caused for the bonus to be given by the bank. The same as how the $84 that Lisa deposited caused the bank to give the bonus.,0.510479202401372,0.513748927958834,26,Male,Yes.,NA,52869,9732
4hgdcdvcacvvxttp62uce1470bqsd896,25,75,25,25,83,84,84,10,savings,dollar,month,positive,0.513712718546452,0.929208090503942,Either of them are responsible for the bank giving a bonus,0.940863901268427,0.0522797394583476,54,Male,Yes.,no,25594,10329
dnw8xc27xarq7p1fdzgmnk3rqkxgfh11,75,75,25,25,83,84,84,10,savings,dollar,month,positive,0.775527980274443,0.0157054030874786,"Once they get over $83 they get the bonus. I just realized thought that they do it at the end of the month, so I don't think they did it when Luke reached $84.",0.0124222770154374,0.0082815180102916,56,Male,Yes.,No,17934,5652
fpe61boc5mhptx1tvuwkpus7uajarab4,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.501715265866209,1,It is equally 50% both companies faults,0.235849056603774,0.254716981132075,28,Male,Yes.,NA,9710,8999
uoylplv4d0k6ydramsdzsj5hbljh36em,75,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.0342249142367067,0.958619210977702,Chester only used about half the amount of what would cause the power grid to go over.,0.20760077186964,0.122051886792453,38,Female,Yes.,no,19301,11626
pgx16xf179mlao1lx79ja4nfx3q74cyy,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.653582447720261,0.524682893383613,I thought she had more consistent savings so in this case she kept the overall momentum going despite the equal savings.,0.821563249914296,0.133184778882413,28,Male,Yes.,N/A,13570,4404
oyzd5v88uvj0l6atqcsroonss24vy3ou,75,75,25,25,83,84,84,10,trucking,ton,day,negative,1,0.997771683236202,"84 alone exceeds the bridge limit of 83 and I'm not even sure if that limit includes weight of truck, or just load",0,0,58,Female,Yes.,NA,23679,10840
dtg8a202e6axl49fb1pnsbjptd7gvyop,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,1,1,Huxley Steel produced more than the maximum 83 gallons of sewage that is capable of being filtered.,0.661234991423671,0,46,Female,Yes.,NA,17263,8328
tl83u0x379md29y5jlv5l2r5ytsn65wr,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.507718696397942,0.500857632933105,More than 83 tons so had to go over bridge again.,0,0,40,Male,Yes.,"The study is flawed...There were times where MORE than 2 trips were needed to cross the bridge, but you never gave that as an option. If there were 3 trips needed, and you ask if 2 trips were needed, I should be allowed to say ""no"" because it did not in fact take just 2 trips.",17808,10387
nl634lqhn960k978tczslokozda3lkos,75,75,25,25,83,84,84,10,sales,ream,day,positive,0.871614672608845,1,"because yes she did make the company profit but so did mike, they sold equal amounts so its not all on her",0.443092218032225,0.192149468632156,23,Female,Yes.,n/a,20879,5759
3drr3clfmj2sy66fhhhymfe0c8jbalzp,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,1,1,Anything over 83 is polluted,0.00857632933104631,0,40,Male,Yes.,no,27937,6965
r9a3ynjut96ehh0xfaf78gkyxxjham2g,75,75,25,25,83,84,84,10,savings,dollar,month,positive,1,1,"Luke's name is listed first. If he met the conditions, the bonus was added. If he ever is short, then the bank adds in the next person.",0,0,69,Male,Yes.,NA,33076,22326
0fp6xfk4hrkg8ekp0tfj3jzs8z0zwn6l,75,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.540308747855918,0.415094339622642,it has to be the both of them,0.00600343053173242,0.00428816466552316,56,Male,Yes.,none,16663,7651
tb0chptyrnn2cnddt4mg1w0gxk2lra25,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.967732724157624,1,"because no matter what, if they had 83 gallons of waste total the river would get polluted so even if the purple huxley had 0 waste the orange huxley had enough waste that the river wouldve been polluted anyway",0,0,23,Female,Yes.,NA,12506,4969
zs6x9kcdqthdbb0wced3z8cv2ap5lpgk,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.519417475728155,1,I chose the middle because both companies ordered the same amount.,0.697601370645346,0.0625356938892062,23,Male,Yes.,NA,23604,6654
o43a7helta5uk0cbb521reya55f9hzhl,75,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.515437392795883,0.869331582332762,both Chester and franklin are equally responsible for going over. They both used an equal amount of megawatts that put them over.,0.643278301886793,0.637462478559177,67,Female,Yes.,NA,32136,13552
u0xf47w3jadr5gcwed7pkjlnv8f82854,75,75,25,25,83,84,84,10,savings,dollar,month,positive,0.514579759862779,0,I was thinking that they were both responsible and that's not what you asked. They would have received the bonus even if she had contributed 0.,0.0900514579759863,0.179245283018868,66,Female,Yes.,NA,23174,16871
v5w6tm2g7bh94z1g0gv3sl26nsm72omh,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.985430236544395,1,Because it is well above their normal daily order,0.853102502571135,0.0344532053479602,80,Male,Yes.,NA,24827,11937
qayb1nveua5hjugyj3qyhbbfyb93pp4y,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.496569468267581,0.901372212692967,"I answered somewhere in the middle; while 84 tons is higher than the average, both companies ordered above average (from what it seems to me) compared to their usual orders, and there are some days where one company orders much more or much less tons of brick, so I wouldn't say one company was more ""at fault"" than the other.",0.417667238421955,0.158662092624357,23,Male,Yes.,NA,6976,3415
nl36cs6e33owharvevy0rj2tumrdkdul,75,75,25,25,167,84,84,10,sales,ream,day,positive,0.567753001715266,0.210977701543739,because susan had half of the sales so she did her part in meeting the sales goal for the day. but if she had sold more it would have been more of her effort that helped meet the sales goal,0.0917667238421955,0.355917667238422,27,Female,Yes.,NA,28003,5227
byzayhofndsxok96t2v5h5jwjy0bp1ff,25,75,25,25,83,84,84,10,savings,dollar,month,positive,1,1,Because thanks to him saving $84 it is above the amount required to get the bonus. So regardless of what the other person deposited the bonus was already met with the $84 since they get a bonus for saving more than $83. $84 is larger than $83,0.637221269296741,0,35,Male,Yes.,NA,24860,6867
t3vvm2amhe7hl675clptnnz5uluuvb8j,75,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.921539987135506,0.88838711406518,Because they were equally responsible for going over the threshold,0.174139686963979,0.197349378216124,60,Male,Yes.,none,29576,4330
a0p64y2cj4k67lswnc3gl3mgbvveumat,25,75,25,25,167,84,84,10,funding,student,year,positive,0.55746140651801,0.39622641509434,I was not sure that's why I choosed below 30 for confidence.,0.527444253859348,0.61663807890223,29,Female,"No, I was distracted.",no,3817,3832
rxk3atg29y0cs2khnrtoz5p6gs2ogg36,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.693032552826956,0.228155339805825,Because both companies are at fault equally in this scenario,0.00142775556824672,0,27,Female,Yes.,NA,15275,4255
oj03ubzsvf35cs8ocrddqu8wngutf5xc,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.487349914236707,0.497400300171527,"I think it's 50/50, each company is the reason",0.562272191252144,0.572858597770154,52,Female,Yes.,no,20085,7081
uv0nfzhtc9z6l2xa9xd3wo2jhh5ozzzd,25,75,25,25,83,84,84,10,funding,student,year,positive,0.56048098913665,0.523763579188108,I felt that it was right,0.450587835906232,0.652560391652373,36,Male,Yes.,NA,4062,5544
vdcupylhkhl1zz6v9gvmfd3btx5zgma2,25,75,25,25,167,84,84,10,sales,ream,day,positive,0.617495711835335,0.620926243567753,"because she typically undersold, but it's still a team effort",0.674957118353345,0.225557461406518,52,Female,Yes.,NA,27131,7218
4v07odybxhq77pnf475qr0u631mk37ue,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.975145697634556,0.792766540966747,Because 84*2 =168 which is more than the 167 that would be require 2 trips a day,0.708433321906068,0.712547137470003,48,Female,Yes.,NA,18186,26423
t6xm9br63p88gy4zy43x5fr2g2rqufu7,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,1,1,83 is the limit until the river is polluted. So 84 means the river gets polluted.,1,0,74,Male,Yes.,no,26318,9030
z3tb7xy5ugshvjnuvyp8f7ul0j2v9f9t,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.841190501715266,1,"Even without the lumber situation, the Steel plant exceeded the capacity of the water treatment, which led to some amount of pollution (even though it was a relatively modest amount). While the Steel plant wasn't ENTIRELY responsible for all the pollution that resulted, it would've led to pollution regardless of the behavior of the lumber plant",0.809913700686106,0,33,Female,Yes.,"Having the sliders for some questions made it hard to answer about averages - even though I was tracking closely, it was hard to gauge exact numbers",17962,10419
fugk4j6daxbz7l0oumgjq85dp60gsh4z,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.775943396226415,0.544757718696398,"they BOTH were equally responsible so perhaps i should have chosen 50
50

5",0.831180317324185,0.207091552315609,58,Male,Yes.,thank you for the study!,15200,11290
huxshrvpy8bu00sd9a2ac3m0t4gqu3cm,25,75,25,25,83,84,84,10,savings,dollar,month,positive,0.492281303602058,1,They both contributed equally and either one alone would have met the threshold.,0.0548885077186964,0.065180102915952,61,Male,Yes.,nothing more,27751,11213
xhhrvs1jl4smthdf3kk8lkt9lu3dv7cj,75,75,25,25,83,84,84,10,savings,dollar,month,positive,0.66295025728988,0.882504288164666,"With Luke and Lisa's combined savings, they are over the 83 threshold.  It was Lisa's savings as much as it was Luke's savings that got the bonus.",0.821612349914237,0.574614065180103,46,Male,Yes.,NA,19415,8511
c66lb4lx8d63bpz9jqxshd0kdys127wt,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.244666595197256,0.744746998284734,"The times that 83 was put in Lisa tended to put in less, which wouldn't trigger the 167 threshold bonus.",0.413915094339623,0.644618353344769,53,Male,Yes.,I do not.,14767,8386
qctqfsqxgn8p25hgtfpz9p8bmeow75au,75,75,25,25,83,84,84,10,electricity,megawatt,day,negative,0.931182181610508,0.980296973158195,I responded the way i did because 84 is greater than 83,0.616504854368932,0.630211307824101,21,Male,Yes.,NA,13498,4342
pb4agvd73j7seygcgd4ljayxh9twp6p1,75,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.356453687821612,0.848386578044597,Because they polluted 84 gallons of waste which is one more then the limit. Lumber did the rest by way of the distrubutive concept,0.0739708404802744,0.0616959691252144,59,Male,Yes.,Technically they both polluted but the question was if one of them was responsible for polluting the river and one of them polluted a little bit.,31946,17489
94ewpu92awz6o26thpyt9ntq5a3ojmlk,75,75,25,25,83,84,84,10,funding,student,year,positive,0.535979440319817,1,"Both South and North contributed equally, and individual contributions would be sufficient.",0,0,63,Male,Yes.,NA,26596,7158
9f0km6o0l6j2w04d6noqp6vaa8bullze,75,75,25,25,83,84,84,10,funding,student,year,positive,0.51114922813036,0.631217838765009,It was only halfway responsible for the success.,0.33704974271012,0.325042881646655,38,Female,Yes.,NA,13664,6335
debotcqgssj227sc5dv0dmzxgnj5x88o,25,75,25,25,167,84,84,10,funding,student,year,positive,1,0.792782282741738,By them boosting the number of students sent to the university they hit the required margin to receive funding.,1,0.234642747858017,45,Male,Yes.,My only thought is maybe have the information about the required number of students available to access during the study. Thank you.,18092,6702
g7jwkexxf8vmzraz4c7f008jmj2t17z8,25,75,25,25,83,84,84,10,sewage,gallon,day,negative,0.846931779225231,0.775625642783682,"Huxley Steel sent 84 gallons and it can only take 83.  Therefore it sent more than it could take.  So regardless of Huxley Lumber doing the same, Huxley Steel is still responsible.",0.999828591018169,0.000171408981830647,52,Female,Yes.,NA,31671,11579
s0flehzumh8b2t32s876zv72ozdrlcvz,75,75,25,25,167,84,84,10,sales,ream,day,positive,0.650085763293311,0.792452830188679,Susan sold half of the total paper sold. That is why I responded the way I did.,0.463979416809605,0.774442538593482,31,Male,Yes.,no comments,9869,3249
hfhe5d830bjup24p8kromc2d8c5lvqv9,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.448877036878216,0.670132933104631,I felt like both companies share the responsibility of their bricks.,0.0589086620926244,0.0943530231560892,31,Male,Yes.,NA,25003,6211
uwcpaa5o4cel01og0gulaeqxdge0ns9r,75,75,25,25,167,84,84,10,sales,ream,day,positive,1,1,it contributed to the total,0,0,37,Male,Yes.,NA,9889,3389
pfltsew9kab2ovv2lr503d2cklrgqcks,75,75,25,25,83,84,84,10,electricity,megawatt,day,negative,1,1,chesters 84 megawatt exceeded the grids 83 megawatt renewable limit,0.744772026054165,0.759856016455262,60,Other,Yes.,NA,69907,6258
95dreb0dzhdecj3ka0633w86x860hogl,75,75,25,25,167,84,84,10,sales,ream,day,positive,0,0.419315501715266,Because Susan only did 50% of the work. She wasn't the only reason for the profit,0.0826945754716981,0.0792774442538594,29,Female,Yes.,no,40954,5095
by11gaskwa9w40nodpu0vh54zmygspny,25,75,25,25,83,84,84,10,savings,dollar,month,positive,0,1,Luke's average is significantly less than Lisa's average.,0.774442538593482,0.0711835334476844,22,Male,Yes.,NA,13319,3885
4bwswaur786m1mej441451yu9f61e3l0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,1,1,"I believe that three trips were actually necessary, so two has to be correct.",0,0,66,Male,Yes.,NA,52668,9710
ut2zop5zsn6qhxgp165p0k6kl8bqjuzc,25,75,25,25,167,84,84,10,sales,ream,day,positive,0.477781946826758,0.971778516295026,because its a;most even the did the same work this day,0.973172169811321,0.134433962264151,20,Male,Yes.,Great survey,30135,5849
j6oern0pxmly4acymvrocwog1ps33g3g,75,75,25,25,83,84,84,10,electricity,megawatt,day,negative,0.978573877271169,0.892183750428523,Because if it goes over 83 then renewable energy is used and they went over by one (84) which automatically means renewable energy is used,0.497943092218032,0.486972917380871,62,Female,Yes.,NA,31216,15200
lak8fwrsjeuo8jrx63818h9ya1gzc373,75,75,25,25,83,84,84,10,trucking,ton,day,negative,1,1,84 is greater than 83.,0.523997257456291,0.449948577305451,65,Female,Yes.,NA,36555,17418
7u0v93vbp9o7hjz4hqga0c8lnbyut9yh,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.509433962264151,0.811320754716981,It is equally their fault,0.321612349914237,0.326758147512864,28,Male,Yes.,NA,33753,8329
azpjqgpfhm2e58tm9zybdy683q5doup8,25,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.51114922813036,0.483704974271012,"because it is both towns that contribute, not one alone",0.680960548885077,0,56,Female,Yes.,NA,28927,5479
kuvc81kgrfgq0x67b1gck1346up9a9d5,25,75,25,25,167,84,84,10,sales,ream,day,positive,0.492417788379622,0.494511111652022,Because without Mike she wouldn't have.,0.727332473285787,0.0374120682520751,45,Male,Yes.,nope,32157,6711
nylqdlp7x8qdp2xolnywrn6ku33z79v5,25,75,25,25,167,84,84,10,electricity,megawatt,day,negative,0.500571102227299,0.441176470588235,"Because both of the towns used the same amount this time so both were equally responsible even though historically, Chester usually used less.",0.784408909194746,0.16533409480297,56,Female,Yes.,I'd be interested to learn what this study was actually about and what the results are. Fun!!,39922,14627
dxsycb8kwrqnw0zwwc0ky9tzj7akuw6x,75,75,25,25,83,84,84,10,electricity,megawatt,day,negative,0.679245283018868,0.703259005145798,because it is not just on chester becaused they used the same amount of energy.,0.836192109777015,0.450257289879931,38,Male,Yes.,NA,40529,12818
v8dxdmh2zrrrnff0hpsac9w6uo1je9vs,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.499061963979417,1,"Because it was a team effort so I could have responded with it at full, but I went down the middle since it takes two! $84 by itself is not enough so I could have also put NO, so really it was an open ended question.",0,0,45,Male,Yes.,Thank you!,26461,10350
9syrnnrbhz36e9o5zkrq8nlf8p4x2r76,75,75,25,25,167,84,84,10,funding,student,year,positive,0.129743782161235,0.283541487993139,"I thought based on the previous numbers and needing 167, 87 was not as effective.",0.0284492924528302,0.0836326114922813,22,Female,Yes.,great job!,7681,6481
519lrqqsbt7zjhjddaw547pk5gum1e7a,75,75,25,25,83,84,84,10,electricity,megawatt,day,negative,1,0.996569468267582,The town went over the limit of reusable energy. No matter what the other town did,0.299313893653516,0.325042881646655,49,Male,Yes.,NA,26320,4486
vv6md5d94xe438sjryaqhz2yv44gh13g,25,75,25,25,83,84,84,10,trucking,ton,day,negative,0.757289879931389,0.679245283018868,They ordered enough to put him at the limit,0.506861063464837,0.124356775300172,56,Male,Yes.,NA,29914,4911
0xmz1m00ls7hacuhavp0t9yoaqn2q8gn,75,75,25,25,83,84,84,10,funding,student,year,positive,0.336192109777015,0.665523156089194,"The funding depended on both schools together, not just Williamsburg North alone.",0.554888507718696,0.422813036020583,23,Male,Yes.,NA,17390,18655
w749cv3u4eberzzxcjhl3fqgj929yrru,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.560543524871355,0.340507075471698,I thought Luke saving that much would be enough for the other to cover the rest.,0.418578473413379,0.64957654373928,26,Male,Yes.,no,8986,4028
hp439ldhup2f7bapc3o1q86el2ahol6e,25,75,25,25,83,84,84,10,sales,ream,day,positive,0,0.949949078044597,"Because the profit happened due to both of them selling together, not just Susan alone. Susan selling 84 by itself didn't cause the profit.",0.914960334476844,0.634675171526587,23,Female,Yes.,NA,41870,14208
jot8gc42mavxf5ejr0jouz43k7t9cwrx,75,75,25,25,167,84,84,10,sewage,gallon,day,negative,0.700686106346484,0.675814751286449,Because they contributed to the pollution,0.138078902229846,0.120926243567753,31,Male,Yes.,no,14923,5557
9xwa1wwggcgcfbfqxyv4y7fveohraymb,75,75,25,25,83,84,84,10,funding,student,year,positive,0.476843910806175,1,Each school was equally responsible for the gift.,0,0,64,Female,Yes.,No.,20233,15565
t6dxj0xhzogrs5wyp6mdv4o41hn2rll5,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.91943838604144,0.901970711948902,"Because if they haddnt ordered the Max amount to cross the bridge, ned would probably still have to make two trips.",0.147277613335411,0.106247078984265,22,Female,Yes.,No,24237,3324
caku4v0ccux3gxwpop4losvx6mcfcv7f,25,75,25,25,167,84,84,10,funding,student,year,positive,1,0.783876500857633,The total was more than 167,0.796740994854202,0.271869639794168,61,Female,Yes.,NA,13063,5574
850f3jnt0sjuxsoyo5ktwm3wp73dnqnc,75,75,25,25,167,84,84,10,savings,dollar,month,positive,0.776157804459691,0.761578044596913,"Because Lisa deposited the same amount, but if he didn't pitch in then they wouldn't have gone over. I am not saying he's totally responsible though. It's 50/50.",0.385077186963979,0.381646655231561,22,Male,Yes.,NA,10665,2339
